事故时间,车龄,天气,车型,路面状况,碰撞物体,人为因素,严重程度
1,1,1,2,3,5,11,2
2,2,1,2,1,9,25,2
1,2,1,2,4,7,21,2
1,2,1,2,3,8,21,2
2,1,2,2,4,8,21,2
1,1,2,2,3,7,14,2
1,2,1,2,3,1,4,2
1,3,1,2,2,6,11,2
1,2,1,2,2,9,11,2
1,2,2,2,4,8,21,2
2,1,1,2,1,2,19,2
2,1,2,2,2,2,21,2
2,1,2,2,3,9,21,2
1,1,1,2,3,2,21,2
2,1,2,2,1,4,21,2
1,3,1,2,4,3,21,2
1,3,1,2,4,3,21,2
2,2,2,2,4,6,19,2
1,3,1,2,4,2,6,2
1,1,1,2,2,8,25,2
2,1,1,2,1,2,21,2
2,1,1,2,2,8,21,2
1,1,1,2,4,7,21,2
2,2,1,2,4,1,6,2
2,1,1,2,1,8,21,2
1,2,1,2,4,8,6,2
1,1,2,2,1,1,5,2
2,2,2,2,1,8,21,2
2,1,2,2,2,2,25,2
2,3,2,2,4,3,21,2
1,3,2,2,4,1,25,2
1,3,2,2,1,1,21,2
1,2,2,2,3,8,21,2
2,1,2,2,4,6,23,2
2,2,1,2,1,3,21,2
2,3,1,2,2,7,25,2
1,3,2,2,1,8,6,2
2,3,2,2,2,6,21,2
1,1,2,2,4,1,21,2
2,3,1,2,1,3,11,2
1,2,1,2,1,8,4,2
1,1,1,2,2,9,21,2
1,2,1,2,1,1,21,2
2,3,1,2,3,9,25,2
1,3,1,2,2,8,11,2
1,3,1,2,2,7,22,2
2,3,1,2,3,5,19,2
1,1,1,2,1,4,11,2
2,3,2,2,3,5,21,2
2,3,2,2,1,3,21,2
2,1,2,2,3,2,21,2
1,3,1,2,3,1,21,2
1,3,2,2,3,7,4,2
1,2,1,2,4,6,21,2
2,1,2,2,1,7,21,2
1,2,2,2,1,5,21,2
2,1,2,2,4,6,21,2
1,3,2,2,4,7,5,2
2,1,2,2,3,1,25,2
1,2,2,2,2,7,21,2
2,3,1,2,4,4,21,2
1,1,2,2,4,4,21,2
1,3,1,2,1,8,21,2
2,3,1,2,1,1,11,2
2,1,2,2,2,8,21,2
2,1,1,2,2,1,25,2
1,3,2,2,2,2,21,2
1,3,2,2,3,7,21,2
1,3,1,2,3,8,25,2
1,3,2,2,4,2,21,2
2,1,2,2,2,6,4,2
1,2,1,2,3,1,21,2
2,1,2,2,1,7,5,2
2,2,1,2,4,5,6,2
2,3,1,2,4,9,25,2
1,3,2,2,1,2,21,2
1,3,2,2,2,5,6,2
1,1,1,2,3,8,13,2
1,1,2,2,2,1,21,2
1,1,2,2,3,1,25,2
1,1,1,2,2,7,21,2
2,1,1,2,3,7,4,2
1,2,2,2,3,6,21,2
1,3,2,2,1,3,21,2
1,3,2,2,2,3,21,2
1,1,2,2,2,2,25,2
2,3,2,2,4,1,25,2
2,2,2,2,4,3,21,2
2,3,1,2,1,8,21,2
2,1,1,2,3,9,21,2
2,2,2,2,4,6,21,2
1,1,2,2,4,6,21,2
2,2,2,2,4,6,21,2
1,2,2,2,4,8,4,2
1,2,1,2,2,4,25,2
1,2,1,2,4,6,21,2
2,3,1,2,2,1,22,2
1,2,2,2,1,9,18,2
2,2,1,2,4,9,21,2
1,1,1,2,2,2,20,2
1,2,2,2,4,1,4,2
1,2,2,2,1,1,19,2
1,1,1,2,3,1,21,2
2,3,2,2,2,7,21,2
1,2,2,2,3,5,6,2
1,3,1,2,1,3,21,2
1,3,2,2,2,8,21,2
1,2,1,2,4,7,24,2
2,3,2,2,3,7,21,2
1,1,2,2,2,9,6,2
1,3,1,2,1,6,6,2
2,3,2,2,2,4,19,2
1,2,1,2,4,9,21,2
2,1,2,2,3,8,5,2
1,3,1,2,1,8,25,2
2,3,1,2,2,1,25,2
2,2,2,2,4,7,21,2
2,3,2,2,4,6,6,2
2,2,1,2,2,5,21,2
1,3,1,2,1,2,21,2
1,1,2,2,2,1,21,2
1,2,1,2,1,6,21,2
1,1,2,2,4,6,21,2
1,2,2,2,2,5,25,2
1,2,1,2,2,7,21,2
1,3,2,2,1,9,25,2
1,3,2,2,1,2,21,2
1,3,2,2,2,2,21,2
1,3,2,2,1,8,6,2
1,3,1,2,2,8,3,2
1,3,2,2,3,9,11,2
2,2,2,2,2,5,5,2
2,3,2,2,1,7,6,2
2,3,2,2,2,1,21,2
1,1,1,2,1,7,21,2
1,1,2,2,4,6,21,2
2,2,1,2,4,7,6,2
1,3,2,2,2,3,21,2
1,3,1,2,3,6,21,2
2,2,2,2,3,3,20,2
1,1,2,2,2,9,21,2
1,2,2,2,2,2,21,2
1,2,2,2,1,2,6,2
1,2,2,2,3,8,25,2
2,3,2,2,4,9,19,2
2,1,1,2,3,3,21,2
2,3,1,2,1,9,11,2
2,2,2,2,4,2,21,2
2,3,1,2,3,1,21,2
1,3,1,2,2,8,2,2
1,3,1,2,2,9,21,2
2,2,1,2,3,6,19,2
2,2,2,2,4,8,25,2
2,3,2,2,4,7,21,2
1,2,2,2,2,6,14,2
2,2,1,2,2,4,21,2
2,2,1,2,3,7,4,2
2,3,2,2,4,9,25,2
1,2,1,2,3,2,21,2
1,3,2,2,2,3,21,2
1,3,1,2,3,6,4,2
2,1,2,2,4,1,21,2
2,2,1,2,1,5,5,2
2,1,1,2,4,6,11,2
1,2,2,2,4,1,21,2
1,1,2,2,4,4,21,2
1,3,1,2,3,8,20,2
2,3,1,2,4,1,25,2
1,3,2,2,2,8,25,2
2,1,1,2,4,3,21,2
2,1,1,2,2,6,25,2
2,2,1,2,4,1,25,2
1,2,2,2,4,3,15,2
1,3,1,2,4,9,25,2
1,3,1,2,3,8,6,2
1,3,2,2,3,2,21,2
2,3,2,2,3,3,21,2
2,3,2,2,3,9,6,2
2,3,1,2,3,8,19,2
2,1,2,2,1,2,21,2
1,3,2,2,2,9,11,2
1,1,1,2,1,6,21,2
1,2,1,2,2,1,22,2
1,1,2,2,4,2,11,2
1,2,2,2,4,2,25,2
2,1,1,2,4,4,21,2
2,1,1,2,3,3,4,2
2,1,2,2,3,2,25,2
2,3,2,2,3,2,21,2
2,1,2,2,3,1,21,2
2,3,1,2,2,3,21,2
1,3,1,2,3,4,21,2
1,1,1,2,1,1,11,2
2,3,2,2,3,9,11,2
2,1,2,2,4,2,21,2
1,1,2,2,2,6,19,2
2,3,1,2,1,1,21,2
2,2,2,2,4,7,25,2
1,2,2,2,4,2,25,2
1,3,2,2,2,6,25,2
2,2,1,2,4,9,3,2
1,3,1,2,1,9,21,2
2,1,2,2,1,9,21,2
1,3,2,2,4,9,3,2
1,2,1,2,3,7,21,2
2,1,2,2,2,8,6,2
2,2,2,2,4,8,22,2
1,2,2,2,3,2,21,2
1,3,2,2,2,8,21,2
1,2,2,2,3,8,25,2
2,2,1,2,3,8,21,2
1,1,1,2,4,7,21,2
2,2,2,2,1,1,21,2
2,1,1,2,1,1,21,2
2,1,2,2,2,4,21,2
2,1,2,2,1,2,25,2
1,1,1,2,2,8,6,2
2,3,1,2,4,3,19,2
2,1,2,2,2,7,21,2
2,2,1,2,3,3,21,2
1,3,2,2,1,1,5,2
2,3,1,2,4,3,21,2
1,2,1,2,1,7,21,2
1,1,2,2,4,9,21,2
2,1,2,2,4,9,21,2
1,1,2,2,3,4,6,2
1,2,2,2,3,1,11,2
1,1,1,2,2,4,4,2
1,3,1,2,3,9,25,2
2,1,1,2,4,9,25,2
1,2,1,2,2,1,6,2
2,1,1,2,4,1,20,2
1,2,2,2,4,1,21,2
1,1,2,2,2,7,21,2
2,1,2,2,1,7,21,2
2,1,2,2,2,3,21,2
2,3,1,2,3,1,4,2
1,3,1,2,4,8,21,2
1,2,2,2,4,2,21,2
1,1,2,2,3,3,21,2
1,1,2,2,1,7,21,2
2,1,1,2,4,1,21,2
1,2,1,2,1,2,21,2
1,2,2,2,2,7,21,2
1,1,2,2,4,5,21,2
2,2,1,2,1,9,6,2
2,2,1,2,1,6,21,2
1,1,2,2,2,4,5,2
2,3,1,2,2,5,5,2
1,3,2,2,2,4,21,2
1,2,2,2,2,9,21,2
1,1,1,2,4,4,21,2
2,2,1,2,2,1,21,2
2,2,1,2,2,9,21,2
1,2,2,2,4,2,21,2
2,3,2,2,1,4,22,2
1,3,2,2,4,7,20,2
2,1,2,2,1,7,22,2
1,2,2,2,3,6,21,2
1,3,2,2,3,7,21,2
2,3,1,2,1,7,20,2
2,2,2,2,1,6,21,2
2,2,2,2,3,7,25,2
1,3,2,2,2,3,21,2
1,2,2,2,1,9,21,2
1,2,2,2,4,9,21,2
1,1,2,2,4,6,21,2
1,1,1,2,4,8,8,2
1,2,2,2,4,8,21,2
2,2,2,2,3,3,25,2
1,2,1,2,4,2,21,2
2,3,1,2,2,6,21,2
1,2,1,2,3,2,4,2
2,1,2,2,3,1,25,2
1,2,1,2,1,1,2,2
2,1,2,2,4,2,21,2
2,2,2,2,2,6,21,2
2,2,2,2,4,9,23,2
1,2,2,2,1,6,25,2
1,3,2,2,3,8,21,2
2,1,1,2,2,8,21,2
1,2,2,2,3,3,21,2
1,3,2,2,3,7,21,2
1,3,1,2,3,9,9,2
1,1,2,2,4,6,21,2
2,1,1,2,4,2,21,2
2,1,1,2,3,2,25,2
1,1,2,2,4,4,21,2
2,3,1,2,3,7,21,2
1,2,1,2,2,9,21,2
2,3,2,2,3,9,21,2
1,1,2,2,2,6,6,2
2,3,1,2,3,9,21,2
2,1,2,2,2,2,21,2
1,3,2,2,1,5,21,2
1,3,1,2,4,6,21,2
1,3,1,2,4,9,11,2
2,3,2,2,2,7,21,2
2,1,2,2,2,7,21,2
2,2,2,2,2,6,21,2
1,1,1,2,4,6,25,2
1,3,1,2,4,7,4,2
1,1,2,2,2,3,21,2
1,1,1,2,1,7,4,2
1,2,1,2,2,7,11,2
1,1,2,2,2,1,21,2
1,2,2,2,4,6,11,2
2,3,2,2,4,7,6,2
2,3,1,2,1,6,11,2
1,1,2,2,1,1,19,2
2,1,2,2,3,3,9,2
1,2,1,2,3,7,25,2
1,3,2,2,2,7,21,2
1,1,1,2,1,4,21,2
2,2,2,2,2,4,5,2
1,1,1,2,2,1,23,2
1,1,2,2,1,8,21,2
1,2,1,2,4,7,21,2
1,3,2,2,4,6,6,2
1,1,1,2,3,3,15,2
1,3,2,2,3,7,25,2
2,3,1,2,4,6,21,2
2,3,1,2,3,8,5,2
1,2,2,2,4,8,22,2
1,2,2,2,4,6,21,2
1,3,1,2,1,6,21,2
2,2,1,2,4,4,25,2
1,3,1,2,4,2,6,2
1,2,1,2,3,7,21,2
1,3,2,2,4,3,7,2
1,2,2,2,4,3,21,2
2,1,1,2,4,2,6,2
2,1,2,2,4,9,21,2
1,3,2,2,2,7,21,2
1,3,1,2,1,8,6,2
1,2,1,2,2,6,21,2
1,3,2,2,3,9,21,2
1,1,1,2,2,7,20,2
2,2,1,2,2,4,21,2
2,2,2,2,4,6,21,2
2,2,2,2,1,1,21,2
1,3,1,2,3,2,4,2
1,2,2,2,2,6,25,2
2,3,1,2,2,9,6,2
2,1,2,2,3,8,6,2
2,3,2,2,3,1,2,2
1,1,2,2,4,2,21,2
1,3,2,2,4,1,21,2
2,2,2,2,1,2,21,2
1,1,1,2,1,3,21,2
1,3,1,2,4,7,23,2
2,3,1,2,1,2,21,2
2,1,2,2,3,4,21,2
1,2,1,2,2,8,21,2
1,1,1,2,4,3,11,2
1,1,1,2,2,7,25,2
2,1,2,2,2,8,6,2
1,1,1,2,2,7,21,2
2,2,2,2,2,2,4,2
1,3,1,2,4,3,21,2
1,3,2,3,1,2,21,2
2,1,1,2,4,2,21,2
1,3,2,2,1,7,21,2
1,3,2,2,4,2,21,2
1,3,2,2,3,3,8,2
2,2,2,2,2,3,25,2
1,1,2,2,1,9,21,2
1,3,2,2,1,7,4,2
2,1,2,2,3,7,21,2
1,1,1,2,4,9,3,2
1,1,2,2,2,6,21,2
1,1,1,2,1,1,21,2
1,2,2,2,1,4,21,2
2,1,2,2,3,4,21,2
1,1,1,2,2,2,21,2
2,3,1,2,4,1,21,2
1,1,1,2,3,8,21,2
2,3,1,2,1,3,21,2
1,2,1,2,1,1,25,2
1,2,1,2,1,2,21,2
2,1,2,2,2,4,21,2
2,2,1,2,3,2,21,2
1,2,2,2,4,1,21,2
1,1,1,2,3,1,25,2
1,3,1,2,4,6,21,2
2,1,1,2,1,2,4,2
1,1,1,2,3,6,9,2
1,2,1,2,3,2,21,2
2,2,1,2,3,2,21,2
2,1,1,2,4,8,25,2
1,2,2,2,2,7,21,2
1,2,1,2,4,5,21,2
1,3,2,2,1,3,6,2
1,2,2,2,2,7,21,2
1,2,1,2,4,9,19,2
1,2,1,2,1,8,21,2
2,3,2,2,1,6,21,2
1,1,2,2,3,4,21,2
2,1,1,2,1,1,25,2
1,1,1,2,1,8,21,2
1,3,1,2,2,3,3,2
1,3,2,2,1,8,25,2
1,1,2,2,3,1,21,2
2,3,2,2,3,9,21,2
1,2,1,2,2,1,35,2
2,1,2,2,4,1,21,2
1,1,2,2,4,4,22,2
2,3,1,2,4,6,21,2
2,2,2,2,1,3,22,2
2,3,1,2,4,1,21,2
1,3,1,2,1,8,21,2
2,1,1,2,3,7,21,2
2,3,1,2,4,9,21,2
2,1,1,2,2,3,6,2
1,2,1,2,2,4,21,2
2,3,2,2,1,9,21,2
1,3,1,2,2,9,21,2
1,2,1,2,4,2,21,2
1,1,2,2,1,8,22,2
1,3,1,2,4,7,25,2
2,3,1,2,1,7,4,2
2,3,2,2,2,3,22,2
1,1,1,2,2,1,21,2
1,3,1,2,2,1,21,2
1,1,1,2,1,7,5,2
2,3,2,2,2,6,18,2
2,3,1,2,2,4,23,2
2,2,2,2,1,1,21,2
1,2,2,2,2,1,3,2
1,3,2,2,3,9,21,2
1,1,2,2,4,4,21,2
1,2,2,2,4,8,21,2
2,2,2,2,2,1,4,2
1,2,2,2,1,8,25,2
2,3,2,2,3,7,6,2
2,2,2,2,2,2,21,2
1,3,2,2,2,2,6,2
2,1,1,2,4,1,21,2
2,1,2,2,3,1,11,2
1,3,2,2,4,7,21,2
2,2,1,2,3,9,11,2
1,3,2,2,2,7,4,2
1,1,2,2,2,2,4,2
1,2,2,2,4,8,21,2
2,2,2,2,4,7,21,2
2,1,1,2,3,3,21,2
1,2,2,2,3,2,11,2
1,2,2,2,4,7,21,2
1,2,2,2,4,6,25,2
1,3,2,2,4,3,21,2
1,3,1,2,4,6,27,2
1,3,1,2,4,9,4,2
2,3,2,2,2,3,21,2
1,2,1,2,4,9,22,2
2,2,1,2,1,9,4,2
1,1,1,2,4,3,21,2
2,3,1,2,4,1,11,2
2,2,2,2,1,8,21,2
2,2,2,2,4,3,6,2
2,2,2,2,3,6,4,2
1,2,1,2,4,6,3,2
1,2,1,2,2,1,14,2
2,3,1,2,1,8,21,2
2,3,2,2,4,3,19,2
2,3,2,2,2,7,32,2
2,2,2,2,2,3,21,2
2,3,1,2,2,3,25,2
2,1,2,2,2,7,21,2
2,1,2,2,4,4,8,2
1,3,2,2,4,9,6,2
2,3,1,2,3,3,25,2
2,1,2,2,3,9,21,2
1,3,1,2,4,7,8,2
2,1,1,2,4,1,21,2
2,1,1,2,3,1,21,2
1,1,2,2,3,2,21,2
1,2,1,2,1,2,2,2
1,1,1,2,2,1,21,2
1,3,2,2,4,8,21,2
1,2,1,2,3,6,21,2
1,1,1,2,4,2,21,2
1,3,2,2,4,1,21,2
1,2,2,2,2,4,21,2
1,2,2,2,1,2,21,2
2,3,2,2,1,9,21,2
2,2,1,2,3,7,21,2
2,2,2,2,3,1,6,2
1,3,2,2,3,9,21,2
2,2,1,2,2,7,21,2
1,2,2,2,3,6,21,2
1,2,1,2,1,4,22,2
1,3,2,2,4,3,2,2
2,2,2,2,1,6,21,2
2,2,1,2,4,4,25,2
2,3,1,2,2,1,6,2
1,3,2,2,1,2,21,2
1,3,1,2,4,3,16,2
1,2,2,2,4,9,21,2
1,3,2,2,2,7,21,2
2,1,1,2,4,3,25,2
2,3,2,2,2,9,21,2
1,2,1,2,3,4,21,2
2,1,1,2,1,2,21,2
2,1,1,2,1,6,21,2
2,3,1,2,1,6,21,2
2,3,2,2,1,5,21,2
2,3,2,2,3,7,5,2
1,3,1,2,1,4,25,2
1,2,1,2,3,9,22,2
2,2,2,2,2,7,21,2
2,1,2,2,4,3,21,2
2,1,2,2,1,1,21,2
2,1,1,2,2,6,4,2
1,1,1,2,3,6,21,2
1,1,1,2,2,9,21,2
2,2,2,2,2,5,6,2
1,1,1,2,4,7,21,2
1,3,1,2,3,3,21,2
1,2,2,2,2,2,21,2
2,3,2,2,1,6,21,2
1,2,1,2,3,4,25,2
2,2,1,2,3,7,21,2
2,2,1,2,2,6,4,2
2,2,1,2,3,6,21,2
2,2,2,2,2,7,21,2
2,2,1,2,2,1,3,2
1,1,1,2,3,8,5,2
1,1,1,2,4,1,21,2
1,1,1,2,4,9,21,2
1,1,2,2,3,7,21,2
2,2,2,2,3,6,21,2
2,3,2,2,3,3,21,2
2,3,2,2,2,7,13,2
2,1,2,2,4,3,21,2
1,1,1,2,4,9,11,2
2,2,2,2,2,1,25,2
2,3,1,2,1,7,4,2
1,1,1,2,4,7,25,2
1,1,1,2,4,6,21,2
1,1,2,2,3,8,25,2
2,2,1,2,2,8,32,2
2,1,1,2,4,9,21,2
1,3,1,2,4,3,21,2
1,1,1,2,3,1,21,2
2,1,1,2,3,8,25,2
2,2,2,2,4,7,21,2
2,2,2,2,2,5,21,2
1,1,1,2,1,2,21,2
2,1,2,2,4,3,5,2
2,2,2,2,3,3,21,2
2,2,1,2,4,9,21,2
2,2,2,2,3,9,21,2
2,2,1,2,2,4,21,2
1,3,1,2,4,3,21,2
2,1,2,2,1,9,21,2
2,2,2,2,2,9,21,2
1,1,2,2,4,2,21,2
1,3,2,2,4,1,21,2
1,2,1,2,3,9,21,2
2,3,1,2,4,2,6,2
1,3,2,2,1,1,21,2
2,2,1,2,2,3,4,2
2,1,1,2,1,6,21,2
1,2,1,2,1,7,21,2
2,2,1,2,4,4,25,2
2,3,1,2,3,1,21,2
2,2,1,2,2,7,4,2
2,1,2,2,3,3,19,2
1,2,2,2,4,3,11,2
1,2,2,2,4,8,21,2
2,1,2,2,4,7,7,2
2,1,2,2,1,9,6,2
2,1,1,2,4,2,21,2
1,3,2,2,2,2,5,2
2,2,2,2,2,2,21,2
1,3,1,2,2,2,25,2
1,2,1,2,1,1,21,2
1,1,1,2,2,8,21,2
1,1,2,2,3,1,21,2
1,2,1,2,4,2,25,2
1,1,2,2,3,9,19,2
2,3,1,2,1,4,25,2
2,3,1,2,2,2,21,2
2,1,2,2,3,5,6,2
1,2,2,2,4,7,21,2
1,1,2,2,3,6,21,2
1,1,1,2,4,7,6,2
2,1,2,2,4,9,23,2
2,1,1,2,1,2,21,2
2,1,2,2,4,7,25,2
1,3,2,2,3,7,21,2
1,1,2,2,2,9,21,2
1,3,2,2,4,8,11,2
2,3,2,2,4,5,11,2
2,1,1,2,3,2,21,2
2,3,2,2,4,8,4,2
2,3,2,2,1,6,11,2
1,3,1,2,1,4,25,2
1,1,1,2,2,6,11,2
1,2,2,2,4,7,21,2
1,3,1,2,1,2,21,2
1,3,1,2,4,5,25,2
2,2,2,2,3,4,21,2
1,1,2,2,1,3,25,2
1,3,1,2,2,3,21,2
1,3,2,2,1,6,2,2
2,2,1,2,1,1,21,2
2,2,1,2,4,3,21,2
1,1,2,2,2,6,21,2
1,2,1,2,3,6,4,2
1,3,2,2,4,7,25,2
1,3,1,2,4,1,21,2
1,1,2,2,3,9,22,2
2,2,1,2,2,8,21,2
2,3,1,2,4,3,32,2
2,2,1,2,1,2,4,2
1,1,1,2,4,6,21,2
1,3,1,2,2,4,6,2
1,1,2,2,2,2,20,2
1,3,2,2,1,6,21,2
1,1,2,2,4,2,6,2
1,1,2,2,3,1,21,2
1,1,1,2,3,2,21,2
1,2,2,2,2,6,21,2
2,1,1,2,2,9,19,2
1,1,1,2,2,6,20,2
1,3,1,2,2,2,34,2
2,2,1,2,3,9,5,2
2,2,2,2,2,9,25,2
1,1,1,2,3,2,25,2
2,2,1,2,3,9,4,2
1,1,1,2,3,1,11,2
2,1,2,2,4,9,21,2
2,2,2,2,3,6,21,2
2,1,1,2,4,2,6,2
1,1,2,2,3,7,6,2
2,1,1,2,2,2,19,2
1,1,1,2,4,6,25,2
1,1,2,2,4,7,21,2
2,1,2,2,1,4,21,2
2,2,2,2,2,7,21,2
2,1,2,2,2,3,21,2
2,2,1,2,1,2,21,2
2,1,1,2,3,6,21,2
2,1,1,2,4,6,25,2
1,3,2,2,1,9,21,2
2,1,2,2,1,1,21,2
1,3,2,2,4,2,21,2
2,2,1,2,4,8,25,2
2,2,1,2,3,1,25,2
1,1,2,2,1,4,21,2
1,1,1,2,4,2,4,2
1,1,2,2,4,2,21,2
2,1,2,2,1,4,21,2
1,3,1,2,4,5,25,2
1,3,2,2,2,2,21,2
2,1,1,2,2,4,21,2
2,2,1,2,2,7,21,2
2,1,2,2,3,3,21,2
1,3,1,2,1,2,21,2
1,3,2,2,2,6,25,2
1,2,2,2,2,4,21,2
1,2,2,2,3,1,21,2
1,3,1,2,1,2,6,2
2,1,1,2,2,7,21,2
2,1,1,2,4,6,22,2
1,1,1,2,2,3,21,2
2,1,1,2,2,9,21,2
2,3,2,2,2,7,21,2
1,1,1,2,4,6,21,2
1,2,1,2,1,5,5,2
2,1,1,2,3,3,21,2
1,2,2,2,2,1,21,2
2,1,2,2,3,4,21,2
2,2,2,2,3,6,21,2
2,3,2,2,3,7,4,2
1,1,1,2,3,1,25,2
2,1,1,2,1,1,21,2
2,3,1,2,4,1,11,2
2,1,1,2,3,5,21,2
2,3,1,2,4,8,4,2
2,2,2,2,4,8,21,2
1,3,2,2,1,1,6,2
2,2,1,2,4,6,6,2
1,1,2,2,2,6,21,2
2,3,1,2,2,9,21,2
1,3,1,2,2,1,21,2
1,1,2,2,3,3,6,2
2,3,1,2,4,3,21,2
2,3,1,2,4,3,6,2
1,1,2,2,1,3,4,2
1,3,2,2,4,9,21,2
2,2,2,2,1,1,6,2
1,2,2,2,1,1,21,2
2,2,2,2,1,9,21,2
1,3,1,2,1,7,5,2
2,2,2,2,1,6,21,2
2,1,1,2,4,2,21,2
1,3,2,2,4,7,18,2
2,2,2,2,2,6,5,2
1,3,2,2,3,4,25,2
2,3,2,2,2,4,25,2
2,3,2,2,2,2,21,2
1,2,1,2,2,3,5,2
2,1,1,2,4,9,4,2
1,3,1,2,4,4,25,2
1,1,2,2,2,9,23,2
1,1,2,2,2,1,22,2
2,1,1,2,2,1,21,2
1,3,1,2,2,7,21,2
2,2,1,2,3,1,4,2
2,3,2,2,4,7,21,2
1,3,1,2,2,4,8,2
1,2,1,2,2,2,6,2
1,1,1,2,2,7,21,2
1,2,1,2,4,2,4,2
2,2,2,2,3,6,3,2
1,1,2,2,4,8,21,2
1,2,2,2,1,2,21,2
2,2,2,2,4,9,21,2
1,3,2,2,1,6,21,2
1,2,1,2,2,9,25,2
1,2,2,2,1,4,21,2
2,1,1,2,1,6,21,2
2,2,1,2,1,7,20,2
2,3,2,2,2,5,5,2
1,2,1,2,4,1,21,2
1,1,1,2,1,7,21,2
1,2,2,2,4,6,21,2
2,1,1,2,2,6,21,2
2,2,1,2,4,5,21,2
2,3,1,2,1,1,22,2
2,2,2,2,2,9,21,2
2,3,1,2,3,3,5,2
1,3,1,2,1,2,22,2
2,2,1,2,3,1,25,2
1,1,2,2,2,2,21,2
1,1,2,2,1,9,6,2
2,3,1,2,4,1,21,2
1,3,1,2,2,1,22,2
1,2,2,2,4,5,21,2
2,1,1,2,1,3,25,2
1,1,1,2,4,9,21,2
1,3,2,2,1,6,21,2
1,1,1,2,3,6,20,2
1,3,2,2,3,3,7,2
1,1,1,2,4,8,21,2
1,1,2,2,1,9,4,2
2,2,2,2,2,1,6,2
2,1,2,2,2,3,21,2
1,3,2,2,4,8,19,2
1,2,2,2,1,7,25,2
2,2,1,2,4,8,6,2
2,1,2,2,3,3,6,2
1,2,2,2,4,1,21,2
2,3,1,2,3,4,6,2
2,1,2,2,1,1,21,2
1,1,1,2,2,7,21,2
2,3,2,2,3,7,21,2
1,1,1,2,1,9,25,2
2,1,1,2,2,5,25,2
2,2,2,2,1,4,21,2
2,3,2,2,2,7,21,2
1,2,2,2,4,2,21,2
1,1,1,2,1,8,16,2
1,2,1,2,3,4,21,2
2,3,2,2,3,5,21,2
2,1,2,2,2,4,11,2
1,2,2,2,3,3,5,2
1,2,2,2,2,9,21,2
2,1,1,2,2,1,11,2
1,3,1,2,2,3,21,2
1,3,2,2,1,9,9,2
1,1,1,2,2,9,21,2
1,1,2,2,2,3,25,2
1,3,2,2,4,2,14,2
1,3,1,2,4,3,23,2
2,3,1,2,1,6,11,2
1,1,2,2,3,3,25,2
1,1,2,2,3,9,21,2
2,2,1,2,4,9,6,2
1,1,1,2,2,6,21,2
2,2,1,2,1,7,25,2
1,2,2,2,4,9,21,2
2,1,1,2,4,2,21,2
2,2,2,2,1,6,21,2
1,2,1,2,4,5,21,2
2,3,2,2,1,9,25,2
2,3,1,2,2,9,11,2
1,1,2,2,1,2,25,2
1,2,2,2,1,7,22,2
1,1,1,2,1,5,20,2
1,3,1,2,4,2,21,2
1,3,2,2,2,1,21,2
1,1,1,2,4,4,22,2
1,2,2,2,1,6,6,2
2,3,2,2,2,7,5,2
2,1,1,2,4,1,20,2
1,2,1,2,3,8,21,2
2,1,2,2,1,3,21,2
1,2,1,2,3,2,21,2
1,2,1,2,4,6,21,2
1,3,1,2,3,7,21,2
2,3,2,2,3,4,21,2
2,2,2,2,4,7,21,2
1,3,2,2,3,1,21,2
2,2,2,2,1,6,21,2
2,3,1,2,2,1,25,2
2,1,2,2,3,8,21,2
1,3,1,2,3,8,21,2
1,1,2,2,3,4,6,2
1,3,2,2,4,7,6,2
1,1,1,2,2,1,21,2
1,3,2,2,2,9,21,2
2,2,2,2,3,9,20,2
1,3,2,2,2,3,21,2
2,1,2,2,4,8,21,2
2,2,1,2,1,6,21,2
1,1,1,2,2,4,20,2
1,3,2,2,3,6,21,2
2,2,1,2,3,2,25,2
1,3,1,2,2,2,25,2
1,2,2,2,2,4,21,2
1,2,1,2,4,1,11,2
1,3,1,2,2,6,21,2
1,1,1,2,1,9,5,2
1,3,1,2,3,1,25,2
2,2,1,2,4,8,21,2
1,2,1,2,3,7,11,2
2,2,2,2,2,2,21,2
2,3,2,2,1,1,25,2
1,1,1,2,2,9,21,2
1,3,2,2,1,3,21,2
2,2,2,2,3,1,21,2
1,2,2,2,2,1,11,2
2,2,2,2,4,6,21,2
1,3,1,2,2,8,21,2
2,1,2,2,4,9,25,2
1,2,2,2,4,8,11,2
1,1,1,2,3,2,21,2
1,1,1,2,3,1,19,2
2,1,2,2,1,7,21,2
1,3,1,2,4,3,21,2
1,3,2,2,4,1,21,2
1,3,1,2,1,1,21,2
1,3,1,2,4,3,21,2
2,1,1,2,2,4,4,2
2,2,1,2,4,4,6,2
2,1,2,2,2,2,21,2
2,3,2,2,3,2,21,2
2,3,2,2,3,6,6,2
1,1,2,2,4,2,25,2
2,2,2,2,2,2,11,2
2,3,2,2,1,3,5,2
2,1,1,2,2,6,25,2
1,3,1,2,2,3,21,2
1,2,1,2,2,6,6,2
1,2,2,2,4,2,4,2
2,2,2,2,3,9,4,2
2,3,2,2,3,7,21,2
1,2,1,2,2,4,5,2
1,3,1,2,2,1,25,2
2,1,1,2,1,3,21,2
1,1,2,2,4,7,6,2
2,2,2,2,2,9,21,2
2,2,1,2,1,7,6,2
1,3,1,2,4,9,21,2
1,3,1,2,4,8,21,2
1,3,1,2,3,6,21,2
2,2,1,2,2,2,21,2
2,1,1,2,4,2,19,2
2,3,2,2,1,4,21,2
